3.6313, 13.1861
3.6473, 13.3028
3.6633, 13.4200
3.6794, 13.5377
3.6954, 13.6559
3.7114, 13.7747
3.7275, 13.8939
3.7435, 14.0137
3.7595, 14.1340
3.7756, 14.2548
3.7916, 14.3761
3.8076, 14.4979
3.8236, 14.6203
3.8397, 14.7431
3.8557, 14.8665
3.8717, 14.9904
3.8878, 15.1148
3.9038, 15.2397
3.9198, 15.3652
3.9359, 15.4911
3.9519, 15.6176
3.9679, 15.7445
3.9840, 15.8720
4.0000, 16.0000
