-3.5961, 4.2798
-3.6621, 4.2216
-3.7273, 4.1626
-3.7918, 4.1028
-3.8556, 4.0422
-3.9185, 3.9808
-3.9808, 3.9185
-4.0422, 3.8556
-4.1028, 3.7918
-4.1626, 3.7273
-4.2216, 3.6621
-4.2798, 3.5961
-4.3371, 3.5294
-4.3936, 3.4620
-4.4492, 3.3938
-4.5040, 3.3250
-4.5579, 3.2555
-4.6110, 3.1853
-4.6631, 3.1145
-4.7144, 3.0430
-4.7647, 2.9709
-4.8142, 2.8981
-4.8627, 2.8248
-4.9103, 2.7508
-4.9570, 2.6762
-5.0027, 2.6011
-5.0475, 2.5254
-5.0913, 2.4491
-5.1341, 2.3723
-5.1760, 2.2949
-5.2170, 2.2171
-5.2569, 2.1387
-5.2958, 2.0598
-5.3338, 1.9805
-5.3707, 1.9006
-5.4067, 1.8203
-5.4416, 1.7396
-5.4755, 1.6585
-5.5084, 1.5769
-5.5403, 1.4949
-5.5711, 1.4125
-5.6009, 1.3297
-5.6297, 1.2466
-5.6574, 1.1631
-5.6841, 1.0793
-5.7097, 0.9951
-5.7342, 0.9107
-5.7577, 0.8259
-5.7801, 0.7408
-5.8014, 0.6555
-5.8217, 0.5699
-5.8409, 0.4840
-5.8590, 0.3980
-5.8760, 0.3117
-5.8920, 0.2252
-5.9068, 0.1385
-5.9206, 0.0516
-5.9332, -0.0355
-5.9448, -0.1227
-5.9553, -0.2100
-5.9647, -0.2975
-5.9729, -0.3850
-5.9801, -0.4727
-5.9862, -0.5605
-5.9912, -0.6483
-5.9950, -0.7362
-5.9978, -0.8241
-5.9994, -0.9120
-6.0000, -1.0000
-5.9994, -1.0880
-5.9978, -1.1759
-5.9950, -1.2638
-5.9912, -1.3517
-5.9862, -1.4395
-5.9801, -1.5273
-5.9729, -1.6150
-5.9647, -1.7025
-5.9553, -1.7900
-5.9448, -1.8773
-5.9332, -1.9645
-5.9206, -2.0516
-5.9068, -2.1385
-5.8920, -2.2252
-5.8760, -2.3117
-5.8590, -2.3980
-5.8409, -2.4841
-5.8217, -2.5699
-5.8014, -2.6555
-5.7801, -2.7408
-5.7577, -2.8259
-5.7342, -2.9107
-5.7097, -2.9951
-5.6841, -3.0793
-5.6574, -3.1631
-5.6297, -3.2466
-5.6009, -3.3297
-5.5711, -3.4125
-5.5403, -3.4949
-5.5084, -3.5769
-5.4755, -3.6585
-5.4416, -3.7396
-5.4067, -3.8203
-5.3707, -3.9006
-5.3338, -3.9805
-5.2958, -4.0598
-5.2569, -4.1387
-5.2170, -4.2171
-5.1760, -4.2949
-5.1341, -4.3723
-5.0913, -4.4491
-5.0475, -4.5254
-5.0027, -4.6011
-4.9570, -4.6762
-4.9103, -4.7508
-4.8627, -4.8248
-4.8142, -4.8981
-4.7647, -4.9709
-4.7144, -5.0430
-4.6631, -5.1145
-4.6110, -5.1853
-4.5579, -5.2555
-4.5040, -5.3250
-4.4492, -5.3938
-4.3936, -5.4620
-4.3371, -5.5294
-4.2798, -5.5961
-4.2216, -5.6621
-4.1626, -5.7273
-4.1028, -5.7918
-4.0422, -5.8556
-3.9807, -5.9186
-3.9185, -5.9808
-3.8556, -6.0422
-3.7918, -6.1028
-3.7273, -6.1626
-3.6621, -6.2216
-3.5961, -6.2798
-3.5294, -6.3371
-3.4620, -6.3936
-3.3938, -6.4492
-3.3250, -6.5040
-3.2555, -6.5579
-3.1853, -6.6110
-3.1145, -6.6631
-3.0430, -6.7144
-2.9709, -6.7647
-2.8981, -6.8142
-2.8248, -6.8627
-2.7508, -6.9103
-2.6762, -6.9570
-2.6011, -7.0027
-2.5254, -7.0475
-2.4491, -7.0913
-2.3723, -7.1341
-2.2949, -7.1760
-2.2171, -7.2170
-2.1387, -7.2569
-2.0598, -7.2958
-1.9805, -7.3338
-1.9006, -7.3707
-1.8203, -7.4067
-1.7396, -7.4416
-1.6585, -7.4755
-1.5769, -7.5084
-1.4949, -7.5403
-1.4125, -7.5711
-1.3297, -7.6009
-1.2466, -7.6297
-1.1631, -7.6574
-1.0793, -7.6841
-0.9951, -7.7097
-0.9107, -7.7342
-0.8259, -7.7577
-0.7408, -7.7801
-0.6555, -7.8014
-0.5699, -7.8217
-0.4840, -7.8409
-0.3980, -7.8590
-0.3117, -7.8760
-0.2252, -7.8920
-0.1385, -7.9068
-0.0516, -7.9206
0.0355, -7.9332
0.1227, -7.9448
0.2100, -7.9553
0.2975, -7.9647
0.3850, -7.9729
0.4727, -7.9801
0.5605, -7.9862
0.6483, -7.9912
0.7362, -7.9950
0.8241, -7.9978
0.9120, -7.9994
1.0000, -8.0000
1.0880, -7.9994
1.1759, -7.9978
1.2638, -7.9950
1.3517, -7.9912
1.4395, -7.9862
1.5273, -7.9801
1.6150, -7.9729
1.7025, -7.9647
1.7900, -7.9553
1.8773, -7.9448
1.9645, -7.9332
2.0516, -7.9206
2.1385, -7.9068
2.2252, -7.8920
2.3117, -7.8760
2.3980, -7.8590
2.4840, -7.8409
2.5699, -7.8217
2.6555, -7.8014
2.7408, -7.7801
2.8259, -7.7577
2.9107, -7.7342
2.9951, -7.7097
3.0793, -7.6841
3.1631, -7.6574
3.2466, -7.6297
3.3297, -7.6009
3.4125, -7.5711
3.4949, -7.5403
3.5769, -7.5084
3.6585, -7.4755
3.7396, -7.4416
3.8203, -7.4067
3.9006, -7.3707
3.9805, -7.3338
4.0598, -7.2958
4.1387, -7.2569
4.2171, -7.2170
4.2949, -7.1760
4.3723, -7.1341
4.4491, -7.0913
4.5254, -7.0475
4.6011, -7.0027
4.6762, -6.9570
4.7508, -6.9103
4.8248, -6.8627
4.8981, -6.8142
4.9709, -6.7647
5.0430, -6.7144
5.1145, -6.6631
5.1853, -6.6110
5.2555, -6.5579
5.3250, -6.5040
5.3938, -6.4492
5.4620, -6.3936
5.5294, -6.3371
5.5961, -6.2798
5.6621, -6.2216
5.7273, -6.1626
5.7918, -6.1028
5.8556, -6.0422
5.9186, -5.9807
5.9807, -5.9186
6.0422, -5.8556
6.1028, -5.7918
6.1626, -5.7273
6.2216, -5.6621
6.2798, -5.5961
6.3371, -5.5294
6.3936, -5.4620
6.4492, -5.3938
6.5040, -5.3250
6.5579, -5.2555
6.6110, -5.1853
6.6631, -5.1145
6.7144, -5.0430
6.7647, -4.9709
6.8142, -4.8981
6.8627, -4.8248
6.9103, -4.7508
6.9570, -4.6762
7.0027, -4.6011
7.0475, -4.5254
7.0913, -4.4491
7.1341, -4.3723
7.1760, -4.2949
7.2170, -4.2171
7.2569, -4.1387
7.2958, -4.0598
7.3338, -3.9805
7.3707, -3.9006
7.4067, -3.8203
7.4416, -3.7396
7.4755, -3.6585
7.5084, -3.5769
7.5403, -3.4949
7.5711, -3.4125
7.6009, -3.3297
7.6297, -3.2466
7.6574, -3.1631
7.6841, -3.0793
7.7097, -2.9951
7.7342, -2.9107
7.7577, -2.8259
7.7801, -2.7408
7.8014, -2.6555
7.8217, -2.5699
7.8409, -2.4840
7.8590, -2.3980
7.8760, -2.3117
7.8920, -2.2252
7.9068, -2.1385
7.9206, -2.0516
7.9332, -1.9645
7.9448, -1.8773
7.9553, -1.7900
7.9647, -1.7025
7.9729, -1.6150
7.9801, -1.5273
7.9862, -1.4395
7.9912, -1.3517
7.9950, -1.2638
7.9978, -1.1759
7.9994, -1.0880
